AEZ_NAME,week_start,sm_surface,VV,VH,NDVI,LST,Rainfall_7d,Rainfall_7d_lag,ET,LAI,NDWI,NDMI,Temp_7d,Temp_7d_lagged,landcover,elevation,slope
Sylhet Basin,2023-05-20,0.22029494,-9.02224056874904,-16.48378063716251,0.3865,30.390000000000043,84.27033805847168,46.16682815551758,9.0,0.5,0.15253238,0.4295106,27.17990646362307,26.71686379568922,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-05-20,0.21223067,-9.73059901262232,-16.200248754786525,0.4413,29.950000000000045,73.13466548919678,29.097536087036133,11.1,0.65,0.15968342,0.45672515,27.044024767194514,26.497613888695128,40,6,1.0212765
Chittagong Coastal Plain,2023-05-20,0.24897055,-8.074723567736605,-14.17851209629939,0.7038,27.27000000000004,64.59664916992188,44.844369888305664,24.15,2.6,0.19173929,0.50767016,27.96365599859331,27.235616120838017,10,9,2.003672
Level Barind Tract,2023-05-20,0.1743529,-5.433048884406189,-12.846432351636697,0.5489,28.82000000000005,97.87378692626952,59.395071029663086,10.15,1.2000000000000002,0.10426463,0.3243874,27.36887130737307,28.13219350179037,40,21,1.023255
North-Eastern Barind Tract,2023-05-20,0.19418278,-5.2248810806038986,-14.436403044681455,0.5522,29.160000000000025,77.58208465576172,70.02682304382324,8.4,0.95,0.17383966,0.46228647,26.636402929396866,27.44461212158205,40,28,0.92740995
Madhupur Tract,2023-05-20,0.30069676,-7.026269923003202,-13.208371906272587,0.6733,29.640000000000043,93.10945129394533,107.18497467041016,13.25,1.7000000000000002,0.08612524,0.38958707,27.525865354992103,27.88809937976657,10,19,1.8543341
Northern and Eastern Hills,2023-05-20,0.22693141,-5.56456363151889,-12.433724922822822,0.7668,29.63000000000005,52.16822052001953,57.30634117126465,27.5,1.9,0.21587302,0.5722496,27.479118238176625,26.44314727783205,10,44,6.833596
Akhaura Terrace,2023-05-20,0.21900065,-8.273614023277286,-14.646498266936748,0.6456000000000001,28.750000000000057,69.39871788024902,46.16706371307373,18.3,1.5,0.18612604,0.51403034,27.791199711390902,27.46737532842729,10,20,6.139173
Active Tista Floodplain,2023-05-27,0.14484823,-4.68246963991141,-12.715294110389944,0.5715,31.30000000000001,0.0,196.6040496826172,7.35,1.2000000000000002,0.15555556,0.4570361,29.037547229585243,26.088795507521866,40,33,1.3866117
Tista Meander Floodplain,2023-05-27,0.13970001,-8.055822144682248,-14.98361854035916,0.5467000000000001,32.73000000000002,0.0,88.43549346923828,6.7,1.1,0.13619632,0.43085244,29.196540905180427,26.351246679396866,40,30,2.9639122
Lower Atrai Basin,2023-05-27,0.11206798,-9.751233607955571,-16.55044996285529,0.3441,35.72000000000003,0.0,72.34400939941406,3.45,0.55,-0.05775367,0.15826632,29.91920878092452,27.946891675676625,40,13,1.3783625
Lower Purnabhaba Floodplain,2023-05-27,0.13661937,-8.9549673523086,-15.161666706292202,0.3991,34.02000000000004,9.39290714263916,45.29558563232422,1.95,0.8,0.04302926,0.2958787,30.53389674595428,28.25239297776,40,21,2.117609
Active Ganges Floodplain,2023-05-27,0.2098305,-14.514879140554342,-20.916029131521057,0.1936,32.650000000000034,0.0,53.34708404541016,3.8,0.65,-0.007218212,0.08276141,30.248240588960243,28.730827222551625,80,10,5.383606
High Ganges River Floodplain,2023-05-27,0.20979889,-7.476527984317903,-14.90652037864566,0.5857,32.920000000000016,0.0,48.48312759399414,11.1,1.5,0.1973945,0.50784594,30.47672133672808,29.216388048444514,40,12,2.11251
Ganges Tidal Floodplain,2023-05-27,0.26319265,-8.973006754409049,-16.36388932953395,0.4679,32.74000000000001,6.020832061767578,62.70526599884033,12.95,1.05,0.17407407,0.48229793,30.46147998628163,29.684963662283792,40,4,2.2087178
Middle Meghna River Floodplain,2023-05-27,0.1387932,-8.824287571682184,-15.890831488449525,0.627,31.180000000000007,26.066225051879883,75.14510345458984,10.1,1.1,0.15623216,0.44049314,29.790476917085243,28.180859774635,40,6,2.95851
Lower Meghna River Floodplain,2023-05-27,0.1997608,-7.28928996302754,-15.169914919686248,0.7498,30.32000000000005,20.592361450195312,81.09642791748047,22.9,9.0,0.2830769,0.6395806,29.88402927943639,28.489500027611143,10,10,2.110285
Old Meghna Estuarine Floodplain,2023-05-27,0.12555675,-7.978591844070375,-14.557085136888816,0.6447,31.77000000000004,39.70566177368164,75.0221176147461,17.05,1.6,0.16543575,0.45773673,29.91348891485308,28.27042450677783,10,12,0.92740995
Eastern Surma-Kusiyara Floodplain,2023-05-27,0.17402357,-7.998798510709519,-14.86402603449898,0.5855,31.660000000000025,28.07448005676269,144.56280708312988,14.9,1.5,0.23272727,0.56067085,29.07449384416856,27.068775976271866,10,20,3.447917
Sylhet Basin,2023-05-27,0.15773971,-8.153687994284802,-16.201327975216362,0.3865,32.21000000000004,17.34539794921875,84.27033805847168,8.35,0.6000000000000001,0.15932204,0.42770398,29.486033557710243,27.17990646362307,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-05-27,0.16203943,-8.614646921357346,-15.843250584871097,0.4413,32.07000000000005,20.55339241027832,73.13466548919678,10.35,0.8500000000000001,0.17153749,0.47049442,29.32399393717452,27.044024767194514,40,6,1.0212765
Chittagong Coastal Plain,2023-05-27,0.23836553,-7.634590288704246,-14.012301587306508,0.7038,28.350000000000023,36.32254886627197,64.59664916992188,22.700000000000003,2.1,0.21597251,0.5458515,29.337689063662594,27.96365599859331,10,9,2.003672
Level Barind Tract,2023-05-27,0.12021399,-5.910155298371039,-14.701583826429353,0.5489,33.650000000000034,0.0,97.87378692626952,7.9,1.4500000000000002,0.074992254,0.32253146,29.814437575567357,27.36887130737307,40,21,1.023255
High Barind Tract,2023-05-27,0.1204347,-8.56274046461711,-14.743581625917912,0.4211,34.43000000000001,6.511497974395752,39.91492366790772,4.55,0.95,0.094017096,0.36302033,30.57641209193639,28.240313829694514,40,27,4.800704
North-Eastern Barind Tract,2023-05-27,0.15115282,-7.004713764487105,-14.359465255676652,0.5522,33.14000000000004,0.0,77.58208465576172,6.75,1.1,0.043155286,0.29313746,29.39629443940663,26.636402929396866,40,28,0.92740995
Northern and Eastern Hills,2023-05-27,0.24095842,-5.8890528009265815,-12.833480992059156,0.7668,30.860000000000014,53.14753532409668,52.16822052001953,30.35,2.9000000000000004,0.2322311,0.5903851,29.30779927571615,27.479118238176625,10,44,6.833596
Akhaura Terrace,2023-05-27,0.13156708,-7.969782762141373,-14.617713726619034,0.6456000000000001,32.56,32.970726013183594,69.39871788024902,15.1,2.15,0.0996264,0.39770478,29.55077732631139,27.791199711390902,10,20,6.139173
Active Tista Floodplain,2023-06-03,0.15858619,-5.715816477281757,-12.730370677444764,-9999.0,32.71000000000004,63.25880432128906,0.0,4.6000000000000005,1.2000000000000002,0.15870968,0.42088607,30.632030287243083,29.037547229585243,40,33,1.3866117
Tista Meander Floodplain,2023-06-03,0.14532739,-7.918349217662819,-14.9736695426052,-9999.0,33.670000000000016,22.66331577301025,0.0,4.7,1.1,0.10458168,0.36660504,30.769655845278805,29.196540905180427,40,30,2.9639122
Karatoya-Bangali Floodplain,2023-06-03,0.14877643,-8.3993956745104,-15.53597518007722,-9999.0,33.77000000000004,25.653676986694336,0.0,6.6000000000000005,1.0,0.030784843,0.2706422,31.117160960606213,29.728872099376872,10,17,0.92740995
Lower Atrai Basin,2023-06-03,0.08291812,-9.814961779259692,-17.357173718214653,-9999.0,39.07000000000005,19.939112663269043,0.0,1.9,0.6000000000000001,-0.07623595,0.12532833,31.75643737429664,29.91920878092452,40,13,1.3783625
Lower Purnabhaba Floodplain,2023-06-03,0.0879429,-11.174431756057396,-17.457508095285,-9999.0,36.13000000000005,11.46603775024414,9.39290714263916,0.8,0.9,-0.034057736,0.17661004,33.126647567749046,30.53389674595428,40,21,2.117609
Active Brahmaputra-Jamuna Floodplain,2023-06-03,0.15828755,-8.78465219324326,-15.49512290201928,-9999.0,33.63000000000005,30.713136672973636,0.0,16.400000000000002,1.8,0.147651,0.4369748,30.77016737801688,29.42421947660904,40,18,2.044861
Young Brahmaputra and Jamuna Floodplains,2023-06-03,0.18948415,-4.438738647236962,-11.916237490209044,-9999.0,33.81,35.472641944885254,0.0,16.400000000000002,1.4,0.14528063,0.46356088,30.70438891819549,29.296499052501872,10,24,1.0177696
Old Brahmaputra Floodplain,2023-06-03,0.16808206,-10.608035133018388,-17.527111541297067,-9999.0,32.73000000000002,39.12310981750488,22.45137405395508,9.1,0.9,0.11391606,0.35926068,30.40157316298712,29.036849684942357,40,14,3.8419693
Active Ganges Floodplain,2023-06-03,0.16222759,-18.53144290690108,-26.43721485667644,-9999.0,34.49000000000001,34.339735984802246,0.0,4.0,0.8,-0.012685755,0.06302439,31.17978884379073,30.248240588960243,80,10,5.383606
High Ganges River Floodplain,2023-06-03,0.15748101,-9.70363060622643,-16.28756625969423,-9999.0,34.31,43.79371643066406,0.0,6.800000000000001,1.4,0.13267389,0.4211978,31.889401008969287,30.47672133672808,40,12,2.11251
Low Ganges River Floodplain,2023-06-03,0.22584039,-5.099264862567382,-13.5288566281957,-9999.0,30.170000000000016,38.28017330169678,32.84869384765625,21.1,2.3000000000000003,0.22144598,0.5646202,30.88478558858236,30.037709990001872,40,9,2.0225782
Ganges Tidal Floodplain,2023-06-03,0.27401567,-7.063716829496332,-14.253929480020576,-9999.0,33.670000000000016,11.76039981842041,6.020832061767578,11.1,1.0,0.13268913,0.42993158,30.76878391447525,30.46147998628163,40,4,2.2087178
Gopalganj-Khulna Bils,2023-06-03,0.33222902,-7.847004853681391,-15.156692577447853,-9999.0,32.23000000000002,24.484786987304688,4.158294677734375,13.0,1.4,0.20306168,0.51074255,30.84921081179664,30.04146510532928,40,6,0.92740995
Arial Bil,2023-06-03,0.17174743,-9.294899711268574,-14.911383672372128,-9999.0,32.53000000000003,38.60144519805908,41.5872802734375,9.1,1.2000000000000002,0.1546841,0.4673311,30.86141784304664,30.041488356817357,40,6,2.2252872
Middle Meghna River Floodplain,2023-06-03,0.12450623,-9.63955115740945,-15.77948874785132,-9999.0,32.63000000000005,50.96844291687012,26.066225051879883,6.0,0.7000000000000001,0.18463674,0.4662085,30.665233412243083,29.790476917085243,40,6,2.95851
Lower Meghna River Floodplain,2023-06-03,0.18757625,-7.137028852243972,-14.702517947841358,-9999.0,31.450000000000045,41.913880348205566,20.592361450195312,27.1,9.4,0.24024484,0.599408,30.27525945390977,29.88402927943639,10,10,2.110285
Old Meghna Estuarine Floodplain,2023-06-03,0.13738737,-6.3593597359570575,-14.757005752460884,-9999.0,33.49000000000001,70.44353008270264,39.70566177368164,15.8,1.5,0.11861744,0.4088548,30.64085422697525,29.91348891485308,10,12,0.92740995
Sylhet Basin,2023-06-03,0.16986299,-8.912238019734886,-17.013387997259933,-9999.0,34.03000000000003,57.02898216247559,17.34539794921875,7.6,0.7000000000000001,0.04823428,0.28578976,30.37956562950501,29.486033557710243,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-06-03,0.17016488,-9.249966961739824,-16.05504077768805,-9999.0,34.190000000000055,54.21960067749024,20.55339241027832,9.8,0.9,0.061950605,0.32688284,30.365544982183565,29.32399393717452,40,6,1.0212765
Chittagong Coastal Plain,2023-06-03,0.29175618,-7.849203102259742,-13.894564585760405,-9999.0,28.99000000000001,154.49242973327637,36.32254886627197,17.400000000000002,1.5,0.21573448,0.53850144,28.946785681588324,29.337689063662594,10,9,2.003672
Level Barind Tract,2023-06-03,0.09526712,-6.837320020421927,-14.154844377060911,-9999.0,35.950000000000045,24.86030387878418,0.0,3.6,1.4,0.06564121,0.2882162,31.73531339736212,29.814437575567357,40,21,1.023255
High Barind Tract,2023-06-03,0.09432571,-6.1119410919758055,-13.38289877529916,-9999.0,37.35000000000002,10.985902786254885,6.511497974395752,1.0,0.8,-0.023378333,0.16955836,32.531921005249046,30.57641209193639,40,27,4.800704
North-Eastern Barind Tract,2023-06-03,0.15402055,-7.104871186225819,-15.7381706083275,-9999.0,34.85000000000002,24.86742782592773,0.0,5.300000000000001,1.1,0.06457399,0.30082193,30.99385831923712,29.39629443940663,40,28,0.92740995
Madhupur Tract,2023-06-03,0.20933256,-7.352574849534607,-13.91525014829827,-9999.0,33.71000000000004,35.28125762939453,0.0,6.7,1.8,0.1559843,0.48842105,30.535106459118083,29.175707571847116,10,19,1.8543341
Akhaura Terrace,2023-06-03,0.13180374,-8.350909143066884,-14.786085464729483,-9999.0,34.57000000000005,66.52051734924316,32.970726013183594,16.2,2.1,0.1499284,0.4538402,30.41798871358236,29.55077732631139,10,20,6.139173
Lower Atrai Basin,2023-06-10,0.13897339,-7.732950881915936,-16.41946943500155,0.3511,32.670000000000016,42.07429122924805,19.939112663269043,3.0,0.6000000000000001,0.010395769,0.2608102,31.64734384445921,31.75643737429664,40,13,1.3783625
Low Ganges River Floodplain,2023-06-10,0.25498024,-7.248433318448128,-13.97614947583585,0.7377,28.750000000000057,45.73062086105347,38.28017330169678,18.2,1.7000000000000002,0.29848754,0.6482214,30.81313858032229,30.88478558858236,40,9,2.0225782
Gopalganj-Khulna Bils,2023-06-10,0.40263408,-7.103613084243738,-14.261453363650068,0.673,28.430000000000007,49.63644742965698,24.484786987304688,15.8,1.5,0.28600776,0.6129402,30.922129930768733,30.84921081179664,40,6,0.92740995
Sylhet Basin,2023-06-10,0.2835752,-8.665104635190392,-16.51105174080275,0.232,28.21000000000004,245.6617383956909,57.02898216247559,13.6,0.4,0.09463505,0.35133597,27.831332869756807,30.37956562950501,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-06-10,0.27482212,-9.436528458310548,-16.615613793557603,0.1974,28.010000000000048,188.3577642440796,54.21960067749024,18.6,1.0,0.12542221,0.42555618,27.694986143566325,30.365544982183565,40,6,1.0212765
Level Barind Tract,2023-06-10,0.17670593,-3.847240522142343,-11.93964171681496,0.423,30.07000000000005,78.26170444488525,24.86030387878418,6.7,0.8,0.17815022,0.46601442,30.994232795352048,31.73531339736212,40,21,1.023255
Active Ganges Floodplain,2023-06-17,0.25883144,-20.846653962875656,-26.50786310211799,0.1458,25.07000000000005,55.402721881866455,41.72087669372559,9.6,0.6000000000000001,0.09880564,0.33421227,29.814318411690863,31.16350362868536,80,10,5.383606
Sylhet Basin,2023-06-17,0.33159298,-9.994373706760776,-17.808569891516054,0.232,27.49000000000001,160.00009155273438,245.6617383956909,13.0,0.2,0.22373189,0.50697154,28.071096220470626,27.831332869756807,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-06-17,0.33819568,-9.84756529032863,-17.228975644099208,0.1974,27.49000000000001,115.7544288635254,188.3577642440796,13.3,0.3,0.22484882,0.4774536,27.90669657389327,27.694986143566325,40,6,1.0212765
Chittagong Coastal Plain,2023-06-17,0.36072418,-6.930100658811832,-13.12055298537919,0.6532,27.950000000000045,78.33262348175049,165.2378921508789,28.5,0.2,0.22953713,0.5285184,27.883352079845626,28.22427139282229,10,9,2.003672
Old Brahmaputra Floodplain,2023-06-24,0.29388902,-8.188329767204706,-15.539911129768427,0.3635,26.410000000000025,148.04126834869385,76.21589660644531,18.1,0.6000000000000001,0.17340699,0.4263789,27.393877465384374,28.512176949637308,40,14,3.8419693
Ganges Tidal Floodplain,2023-07-01,0.41593558,-9.442882214652826,-16.433635828866827,0.5558000000000001,29.430000000000007,25.2797212600708,123.4306983947754,25.200000000000003,0.6000000000000001,0.30283442,0.5802171,28.72573333013628,27.28079385303317,40,4,2.2087178
Northern and Eastern Hills,2023-07-01,0.32126135,-5.560823629211643,-12.804661631812523,0.6056,29.230000000000015,72.08076095581055,127.48553466796876,47.5,4.4,0.25928885,0.48120302,28.243718356177965,26.93574176969986,10,44,6.833596
Active Brahmaputra-Jamuna Floodplain,2023-07-08,0.24325658,-8.001808369801019,-14.504179692602015,0.6704,29.19000000000005,71.28800010681152,90.61074829101562,29.55,1.4,0.15133186,0.3774005,28.63798284984773,27.849059222993446,40,18,2.044861
Active Ganges Floodplain,2023-07-08,0.25768924,-16.728104862794023,-24.96853139563553,-0.0157,25.930000000000007,17.34267568588257,62.08710145950317,25.15,0.15,0.23501997,0.41118297,28.94340277172273,28.999438222249356,80,10,5.383606
Ganges Tidal Floodplain,2023-07-08,0.41819316,-7.933639739597323,-14.96926377162651,0.3332,29.430000000000007,77.86067008972168,25.2797212600708,25.6,0.5,0.30283442,0.5802171,28.204563486008453,28.72573333013628,40,4,2.2087178
Gopalganj-Khulna Bils,2023-07-08,0.7353493,-7.045322684889157,-14.488186475671784,0.6274000000000001,25.470000000000027,8.184287071228027,65.85426044464111,30.35,1.85,0.32431903,0.6584049,28.574669047764417,28.987742723737483,40,6,0.92740995
Middle Meghna River Floodplain,2023-07-08,0.26253608,-8.398597044517139,-16.60254880591201,0.7316,28.71000000000004,0.0,102.80454921722412,22.75,1.05,0.19531086,0.42571786,28.281863058181045,28.611684781029112,40,6,2.95851
Lower Meghna River Floodplain,2023-07-08,0.225988,-6.843022821489112,-14.039409310909145,0.6733,28.910000000000025,0.0,41.29800796508789,31.450000000000003,7.6,0.2799636,0.5297635,27.95438909984773,28.518353307814834,10,10,2.110285
Old Meghna Estuarine Floodplain,2023-07-08,0.25359225,-5.5855212613502365,-13.850996375767991,0.7527,24.510000000000048,16.860918045043945,70.74156761169434,30.35,1.5,0.25669357,0.5117587,28.003542745681045,28.61392854963032,10,12,0.92740995
Sylhet Basin,2023-07-08,0.3776157,-14.01020267722128,-21.15062623498862,0.1853,26.470000000000027,66.66389465332031,219.4982395172119,21.1,0.15,0.14813039,0.28798065,28.468572507585804,27.886029089064834,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-07-08,0.38325053,-14.003327523311476,-21.13268759653473,0.0908,25.390000000000043,69.33567237854004,189.8822078704834,22.0,0.1,0.3389034,0.5710784,28.462178348359657,27.71034084501724,40,6,1.0212765
Akhaura Terrace,2023-07-08,0.33281806,-7.900310186567621,-14.370398500326422,0.7461,31.31,8.461777687072754,122.85987186431883,36.2,0.5,0.17382216,0.38231397,28.160897191365564,28.585550108410075,10,20,6.139173
Active Ganges Floodplain,2023-07-15,0.23782058,-14.895725399010756,-21.55338240204765,-0.0157,25.930000000000007,0.0,17.34267568588257,22.700000000000003,0.3,0.30476192,0.54743975,29.118147695632217,28.94340277172273,80,10,5.383606
Middle Meghna River Floodplain,2023-07-15,0.26232076,-7.886663532360682,-17.71272787169161,0.7316,28.71000000000004,25.80968999862671,0.0,24.1,1.2000000000000002,0.33756423,0.66955864,29.115404020036976,28.281863058181045,40,6,2.95851
Lower Meghna River Floodplain,2023-07-15,0.2396342,-7.444326215393375,-15.367504262186571,0.6733,28.910000000000025,43.97392559051514,0.0,31.35,7.65,0.29486197,0.60771245,28.442308316911976,27.95438909984773,10,10,2.110285
Old Meghna Estuarine Floodplain,2023-07-15,0.2624646,-7.929700628249648,-14.493422200616235,0.7527,24.510000000000048,48.41301202774048,16.860918045043945,29.4,1.95,0.3379036,0.63734776,28.947307386852454,28.003542745681045,10,12,0.92740995
Sylhet Basin,2023-07-15,0.378487,-13.323466145647044,-20.945264103082675,0.1853,26.470000000000027,35.763620376586914,66.66389465332031,18.9,0.2,0.29518855,0.55140185,29.52202604384649,28.468572507585804,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-07-15,0.3791017,-13.034146379522827,-20.882174534131835,0.0908,25.390000000000043,40.66471290588379,69.33567237854004,19.4,0.15,0.17100978,0.33891994,29.502552922566736,28.462178348359657,40,6,1.0212765
Northern and Eastern Hills,2023-07-15,0.34467787,-5.426339805968382,-12.621009987162974,0.8469,31.410000000000025,163.06228828430176,93.14257621765135,44.2,2.75,0.30820963,0.6780599,28.359509767804862,27.347664769490564,10,44,6.833596
Akhaura Terrace,2023-07-15,0.34381467,-7.742416871736685,-14.419577616009228,0.7461,31.31,60.520081520080566,8.461777687072754,35.35,1.2000000000000002,0.27820304,0.6201686,29.281198755900107,28.160897191365564,10,20,6.139173
Old Brahmaputra Floodplain,2023-07-22,0.32035375,-10.855205787931787,-17.357004917468764,0.5062,32.670000000000016,50.7510929107666,21.502124309539795,19.1,1.2000000000000002,0.22719963,0.5030951,29.60342986697242,29.229440943400107,40,14,3.8419693
Active Ganges Floodplain,2023-07-22,0.21533185,-15.829619361317844,-23.681648311872667,0.0494,27.930000000000007,19.39358711242676,0.0,18.2,0.35,0.34447208,0.54873055,29.584863553728383,29.118147695632217,80,10,5.383606
Middle Meghna River Floodplain,2023-07-22,0.28569886,-7.95794100331924,-16.018250756475247,0.7481,29.19000000000005,37.130820751190186,25.80968999862671,24.1,1.65,0.243195,0.50757575,29.55083500090103,29.115404020036976,40,6,2.95851
Sylhet Basin,2023-07-22,0.3907992,-14.854849998310357,-21.041897020728943,0.2166,27.81,143.37014484405518,35.763620376586914,17.25,0.2,0.17153749,0.34795323,29.647200793311757,29.52202604384649,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-07-22,0.3901954,-14.24529533523337,-20.09037522286152,0.0873,29.49000000000001,121.1087884902954,40.66471290588379,17.8,0.2,0.2195122,0.3629842,29.63287787664507,29.502552922566736,40,6,1.0212765
Akhaura Terrace,2023-07-22,0.3458381,-7.897112519398082,-14.238107518210848,0.8222,31.03000000000003,50.89179706573486,60.520081520080566,32.85,2.0500000000000003,0.30498457,0.63338155,29.55075362069266,29.281198755900107,10,20,6.139173
Old Brahmaputra Floodplain,2023-07-29,0.25847372,-10.108644303395856,-16.85730217476839,0.5062,32.670000000000016,81.70930099487305,50.7510929107666,19.6,1.2000000000000002,0.1700525,0.44394365,28.97092953636536,29.60342986697242,40,14,3.8419693
Active Ganges Floodplain,2023-07-29,0.25048357,-14.420623686947504,-24.30248759772718,0.0494,27.930000000000007,66.61983680725098,19.39358711242676,17.2,0.2,0.25524297,0.41400173,28.94792218889512,29.584863553728383,80,10,5.383606
Middle Meghna River Floodplain,2023-07-29,0.3001651,-9.206601066089988,-15.315610627114795,0.7481,29.19000000000005,91.64119052886964,37.130820751190186,25.8,2.3000000000000003,0.33928934,0.6869565,28.64125831240699,29.55083500090103,40,6,2.95851
Sylhet Basin,2023-07-29,0.37897566,-13.772157854042424,-20.95097900196778,0.2166,27.81,135.7580633163452,143.37014484405518,18.1,0.3,0.2842304,0.5650173,29.482694789341565,29.647200793311757,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-07-29,0.37844595,-11.941968445801256,-19.26311703339427,0.0873,29.49000000000001,97.0790195465088,121.1087884902954,18.7,0.2,0.35916543,0.71428573,29.459547932942712,29.63287787664507,40,6,1.0212765
Northern and Eastern Hills,2023-07-29,0.3767457,-5.597458967670567,-12.59307155572657,0.7887000000000001,29.430000000000007,231.54340934753415,126.48612308502196,37.4,2.5,0.30768427,0.6706291,27.42254318963916,28.697400756109342,10,44,6.833596
Akhaura Terrace,2023-07-29,0.34050825,-7.290026594757578,-13.716621723859328,0.8222,31.03000000000003,94.04860019683838,50.89179706573486,30.0,2.1,0.34637642,0.69358754,28.6428161621094,29.55075362069266,10,20,6.139173
Active Tista Floodplain,2023-08-12,0.34693772,-5.274936546983492,-12.725897599942476,0.7431,29.83000000000004,139.87195777893066,176.50449466705322,25.200000000000003,1.1,0.23976278,0.5606114,28.6997432527088,27.7878775642032,40,33,1.3866117
Lower Atrai Basin,2023-08-12,0.27629387,-10.464116645540532,-20.402246532454527,0.5282,29.19000000000005,78.9140567779541,95.73163414001463,26.1,0.9,0.24361949,0.5484936,28.864328911190967,28.17673545110796,40,13,1.3783625
Active Ganges Floodplain,2023-08-12,0.3557137,-16.29271687853553,-28.34688185100663,0.0614,28.57000000000005,40.110074043273926,108.9768853187561,25.8,0.5,0.42383638,0.6665291,28.63816168648856,28.13614997863772,80,10,5.383606
Middle Meghna River Floodplain,2023-08-12,0.3641213,-7.890953104663104,-14.76899586588175,0.68,28.99000000000001,40.54428148269653,175.12754249572754,30.1,2.0,0.31528205,0.62865126,28.379174986339763,27.47404060363772,40,6,2.95851
Sylhet Basin,2023-08-12,0.38498658,-13.812437997797636,-20.653457117391863,0.1756,28.13000000000005,78.90540313720703,261.1502094268799,27.3,0.1,0.23564357,0.5837563,28.33462513514928,27.49216513860796,90,8,1.8543341
Northern and Eastern Piedmont Plains,2023-08-12,0.38837403,-16.411285560331983,-24.179643352093336,0.1119,28.250000000000057,104.14800453186037,267.7342281341553,26.1,0.1,0.30246305,0.59661835,28.35788824898856,27.62222233726868,40,6,1.0212765
Lower Purnabhaba Floodplain,2023-08-19,0.29486597,-11.460047943865058,-18.136376323720988,0.2361,26.850000000000023,86.9725513458252,61.28699064254761,25.0,0.4,0.32659712,0.598586,28.59507268269857,28.80850208827428,40,21,2.117609
Active Tista Floodplain,2023-08-26,0.35018682,-5.7645105254976805,-14.119517778182184,0.7239,30.21000000000004,87.61008262634277,150.99566173553467,25.5,2.2,0.21254113,0.53846157,28.804233623686287,27.75236899966285,40,33,1.3866117
Tista Meander Floodplain,2023-08-26,0.33852038,-9.599048268017365,-17.32833556349911,0.8151,30.850000000000023,58.27883720397949,106.2544412612915,26.1,2.0,0.24781907,0.61218953,29.020844486781527,27.936160387311705,40,30,2.9639122
Karatoya-Bangali Floodplain,2023-08-26,0.33446154,-8.506698090248655,-16.61170850526913,0.7597,29.730000000000015,24.433751583099365,67.9819107055664,22.1,2.5,0.24218354,0.5813253,29.65516833350773,28.34723507109146,10,17,0.92740995
Lower Atrai Basin,2023-08-26,0.27571738,-10.71114451595155,-20.22682319204552,0.656,29.07000000000005,21.691482543945312,95.74980354309082,18.8,1.1,0.34583333,0.72991586,29.69259160359701,28.44932072957357,40,13,1.3783625
Lower Purnabhaba Floodplain,2023-08-26,0.2824367,-12.940058954146982,-20.23166255781093,0.502,30.33000000000004,31.88478374481201,86.9725513458252,17.6,1.0,0.3970682,0.7842898,29.801792217436287,28.59507268269857,40,21,2.117609
Active Brahmaputra-Jamuna Floodplain,2023-08-26,0.3090077,-8.07750777226957,-16.80835767045821,0.5046,31.150000000000038,48.64620208740234,78.56075286865234,19.5,1.1,0.18210247,0.47523266,29.55422199794225,28.14494712466285,40,18,2.044861
Young Brahmaputra and Jamuna Floodplains,2023-08-26,0.40507048,-4.620222792762394,-12.346039777779684,0.7525000000000001,31.750000000000057,19.963592529296875,71.32582235336304,29.8,2.4000000000000004,0.28267047,0.6366108,29.35559616088869,28.118556685674776,10,24,1.0177696
Old Brahmaputra Floodplain,2023-08-26,0.37593275,-10.72265405351038,-18.43805959778733,0.5054000000000001,32.39000000000004,73.53443908691406,90.40276288986206,22.0,1.0,0.16083333,0.42761979,29.04847888038273,27.986778876895016,40,14,3.8419693
Active Ganges Floodplain,2023-08-26,0.349389,-20.406824083310525,-27.333998123060383,-0.0071,27.83000000000004,17.61627721786499,84.22344779968262,17.3,0.8,0.5972461,0.7111248,29.79453775315062,28.231279899960494,80,10,5.383606
High Ganges River Floodplain,2023-08-26,0.3169488,-8.830735145769498,-16.450240454769304,0.6828000000000001,28.950000000000045,0.0,130.20874214172363,23.6,1.0,0.22530814,0.5572264,29.567626480829176,28.08427236647833,40,12,2.11251
Ganges Tidal Floodplain,2023-08-26,0.4758255,-7.775939018502281,-15.130241290453668,0.4616,30.29000000000002,59.29639005661011,36.30400848388672,20.8,0.8,0.28135931,0.5681957,28.891147686186287,27.924639274960494,40,4,2.2087178
Arial Bil,2023-08-26,0.29776415,-9.84403786398941,-16.760052455804583,0.6295000000000001,30.590000000000032,33.593146324157715,64.7478141784668,26.0,1.5,0.40130153,0.7226667,29.48175873529345,28.155538177490257,40,6,2.2252872
Middle Meghna River Floodplain,2023-08-26,0.3424942,-7.95750110285997,-14.266784192562447,0.5385,27.470000000000027,35.778276443481445,59.02142286300659,27.0,0.8,0.37134504,0.68315816,28.86411783127562,27.98875525338309,40,6,2.95851
